DateTime,ZN,ZB
2022-07-31 23:30:00,121.015625,143.34375
2022-08-01 01:00:00,121.078125,143.40625
2022-08-01 02:00:00,121.125,143.4375
2022-08-01 02:30:00,121.03125,143.21875
2022-08-01 03:30:00,121.015625,143.3125
2022-08-01 05:00:00,121.15625,143.5
2022-08-01 06:00:00,121.234375,143.625
2022-08-01 06:30:00,121.140625,143.5
2022-08-01 07:00:00,120.953125,143.0
2022-08-01 07:30:00,121.09375,143.34375
2022-08-01 08:00:00,121.296875,144.0
2022-08-01 08:30:00,121.40625,144.4375
2022-08-01 09:00:00,121.46875,144.65625
2022-08-01 09:30:00,121.484375,144.75
2022-08-01 10:00:00,121.53125,144.875
2022-08-01 10:30:00,121.4375,144.625
2022-08-01 11:00:00,121.3125,144.28125
2022-08-01 11:30:00,121.375,144.625
2022-08-01 12:00:00,121.390625,144.53125
2022-08-01 12:30:00,121.3125,144.5
2022-08-01 13:00:00,121.296875,144.53125
2022-08-01 13:30:00,121.359375,144.6875
2022-08-01 14:00:00,121.46875,144.8125
2022-08-01 14:30:00,121.421875,144.78125
2022-08-01 15:30:00,121.625,144.9375
2022-08-01 17:00:00,121.578125,144.90625
2022-08-01 18:00:00,121.65625,145.09375
2022-08-01 18:30:00,121.6875,145.125
2022-08-01 19:00:00,121.859375,145.53125
2022-08-01 19:30:00,121.875,145.59375
2022-08-01 20:00:00,121.921875,145.65625
2022-08-01 20:30:00,122.0,145.875
2022-08-01 21:00:00,121.859375,145.5625
2022-08-01 21:30:00,121.921875,145.6875
2022-08-01 22:00:00,121.75,145.28125
2022-08-01 22:30:00,121.78125,145.34375
2022-08-01 23:00:00,121.8125,145.375
2022-08-01 23:30:00,121.84375,145.5
2022-08-02 01:00:00,121.734375,145.34375
2022-08-02 01:30:00,121.765625,145.46875
2022-08-02 02:00:00,121.84375,145.59375
2022-08-02 03:00:00,121.6875,145.21875
2022-08-02 03:30:00,121.78125,145.4375
2022-08-02 04:00:00,121.765625,145.375
2022-08-02 04:30:00,121.8125,145.5
2022-08-02 05:00:00,121.828125,145.65625
2022-08-02 05:30:00,121.703125,145.28125
2022-08-02 07:00:00,121.9375,145.8125
2022-08-02 07:30:00,121.875,145.6875
2022-08-02 08:00:00,121.375,144.78125
2022-08-02 08:30:00,121.1875,144.59375
2022-08-02 09:00:00,121.015625,144.1875
2022-08-02 09:30:00,120.84375,143.84375
2022-08-02 10:00:00,120.90625,143.9375
2022-08-02 10:30:00,120.578125,143.125
2022-08-02 11:00:00,120.671875,143.46875
2022-08-02 11:30:00,120.53125,143.28125
2022-08-02 12:00:00,120.390625,143.0625
2022-08-02 12:30:00,120.3125,143.09375
2022-08-02 13:00:00,120.125,142.84375
2022-08-02 14:00:00,120.140625,142.75
2022-08-02 14:30:00,120.0,142.34375
2022-08-02 15:00:00,120.109375,142.5625
2022-08-02 15:30:00,120.125,142.6875
2022-08-02 17:30:00,120.21875,142.8125
2022-08-02 18:00:00,120.125,142.625
2022-08-02 18:30:00,120.15625,142.6875
2022-08-02 20:00:00,120.4375,143.15625
2022-08-02 20:30:00,120.34375,142.84375
2022-08-02 21:30:00,120.4375,143.125
2022-08-02 22:00:00,120.453125,143.1875
2022-08-03 00:00:00,120.4375,143.1875
2022-08-03 00:30:00,120.359375,143.0625
2022-08-03 01:30:00,120.328125,143.0
2022-08-03 02:30:00,120.09375,142.5625
2022-08-03 03:00:00,120.140625,142.65625
2022-08-03 03:30:00,120.09375,142.625
2022-08-03 05:30:00,119.890625,142.21875
2022-08-03 06:30:00,119.875,142.125
2022-08-03 08:00:00,119.890625,142.0625
2022-08-03 08:30:00,120.078125,142.5625
2022-08-03 09:00:00,119.65625,141.8125
2022-08-03 09:30:00,119.5625,141.6875
2022-08-03 10:00:00,119.75,142.03125
2022-08-03 11:00:00,119.90625,142.4375
2022-08-03 11:30:00,119.84375,142.34375
2022-08-03 12:30:00,120.015625,142.78125
2022-08-03 13:00:00,120.0,142.6875
2022-08-03 13:30:00,120.078125,142.875
2022-08-03 14:00:00,120.21875,143.1875
2022-08-03 14:30:00,120.359375,143.4375
2022-08-03 15:00:00,120.34375,143.40625
2022-08-03 15:30:00,120.390625,143.46875
2022-08-03 17:00:00,120.328125,143.4375
2022-08-03 17:30:00,120.28125,143.3125
2022-08-03 18:00:00,120.296875,143.28125
2022-08-03 18:30:00,120.328125,143.375
2022-08-03 20:00:00,120.40625,143.59375
2022-08-03 20:30:00,120.296875,143.375
2022-08-03 21:30:00,120.265625,143.3125
2022-08-03 22:00:00,120.28125,143.34375
2022-08-03 23:00:00,120.328125,143.40625
2022-08-04 00:00:00,120.3125,143.34375
2022-08-04 00:30:00,120.265625,143.21875
2022-08-04 01:00:00,120.203125,143.125
2022-08-04 01:30:00,120.21875,143.09375
2022-08-04 03:00:00,120.171875,143.03125
2022-08-04 04:00:00,120.203125,143.09375
2022-08-04 05:00:00,120.234375,143.125
2022-08-04 06:00:00,120.28125,143.21875
2022-08-04 06:30:00,120.5,143.59375
2022-08-04 07:00:00,120.6875,143.96875
2022-08-04 08:00:00,120.453125,143.46875
2022-08-04 08:30:00,120.625,143.875
2022-08-04 09:00:00,120.578125,143.59375
2022-08-04 09:30:00,120.765625,144.0
2022-08-04 10:00:00,120.671875,143.625
2022-08-04 10:30:00,120.625,143.53125
2022-08-04 11:00:00,120.765625,143.75
2022-08-04 11:30:00,120.609375,143.5
2022-08-04 12:30:00,120.578125,143.4375
2022-08-04 13:00:00,120.65625,143.5
2022-08-04 13:30:00,120.75,143.71875
2022-08-04 14:00:00,120.78125,143.6875
2022-08-04 14:30:00,120.859375,143.875
2022-08-04 15:00:00,120.6875,143.5
2022-08-04 17:30:00,120.671875,143.65625
2022-08-04 18:00:00,120.703125,143.6875
2022-08-04 18:30:00,120.734375,143.71875
2022-08-04 19:30:00,120.65625,143.59375
2022-08-04 20:30:00,120.640625,143.5625
2022-08-04 22:00:00,120.640625,143.53125
2022-08-05 00:00:00,120.609375,143.46875
2022-08-05 00:30:00,120.59375,143.375
2022-08-05 01:30:00,120.65625,143.53125
2022-08-05 03:00:00,120.5625,143.4375
2022-08-05 03:30:00,120.625,143.5625
2022-08-05 04:00:00,120.578125,143.46875
2022-08-05 04:30:00,120.5625,143.375
2022-08-05 05:00:00,120.546875,143.34375
2022-08-05 05:30:00,120.53125,143.375
2022-08-05 06:30:00,120.546875,143.375
2022-08-05 07:30:00,119.796875,141.96875
2022-08-05 08:00:00,119.515625,141.59375
2022-08-05 09:00:00,119.453125,141.03125
2022-08-05 10:00:00,119.3125,140.78125
2022-08-05 11:00:00,119.296875,140.8125
2022-08-05 11:30:00,119.4375,141.09375
2022-08-05 12:00:00,119.46875,141.25
2022-08-05 12:30:00,119.5,141.34375
2022-08-05 13:00:00,119.40625,141.25
2022-08-05 14:00:00,119.4375,141.375
2022-08-05 14:30:00,119.375,141.1875
2022-08-05 15:00:00,119.453125,141.40625
2022-08-07 18:00:00,119.390625,141.25
2022-08-07 18:30:00,119.4375,141.3125
2022-08-07 19:00:00,119.3125,141.0625
2022-08-07 20:00:00,119.5,141.4375
2022-08-07 22:30:00,119.546875,141.5
2022-08-08 00:00:00,119.515625,141.4375
2022-08-08 01:00:00,119.5625,141.46875
2022-08-08 01:30:00,119.578125,141.5
2022-08-08 04:00:00,119.671875,141.78125
2022-08-08 05:30:00,119.71875,141.875
2022-08-08 06:00:00,119.671875,141.84375
2022-08-08 07:00:00,119.703125,142.03125
2022-08-08 07:30:00,119.625,141.84375
2022-08-08 08:00:00,119.734375,142.09375
2022-08-08 08:30:00,119.859375,142.4375
2022-08-08 09:00:00,119.84375,142.375
2022-08-08 09:30:00,119.75,142.21875
2022-08-08 10:00:00,119.71875,142.1875
2022-08-08 10:30:00,119.765625,142.40625
2022-08-08 11:00:00,119.84375,142.53125
2022-08-08 11:30:00,119.875,142.5625
2022-08-08 12:30:00,119.8125,142.4375
2022-08-08 13:00:00,119.828125,142.53125
2022-08-08 13:30:00,119.859375,142.5625
2022-08-08 14:30:00,119.859375,142.59375
2022-08-08 15:00:00,119.9375,142.78125
2022-08-08 15:30:00,119.890625,142.59375
2022-08-08 18:00:00,119.90625,142.6875
2022-08-08 18:30:00,119.9375,142.75
2022-08-08 19:30:00,119.875,142.6875
2022-08-08 20:00:00,119.921875,142.78125
2022-08-08 20:30:00,119.890625,142.71875
2022-08-08 23:00:00,119.921875,142.71875
2022-08-09 00:00:00,119.875,142.625
2022-08-09 01:00:00,119.765625,142.4375
2022-08-09 01:30:00,119.84375,142.59375
2022-08-09 02:30:00,119.78125,142.46875
2022-08-09 03:30:00,119.703125,142.28125
2022-08-09 04:00:00,119.609375,142.15625
2022-08-09 05:00:00,119.59375,142.09375
2022-08-09 06:00:00,119.640625,142.21875
2022-08-09 06:30:00,119.484375,142.03125
2022-08-09 07:00:00,119.5,142.0625
2022-08-09 08:00:00,119.515625,142.25
2022-08-09 08:30:00,119.4375,142.0625
2022-08-09 09:00:00,119.484375,142.1875
2022-08-09 09:30:00,119.625,142.5
2022-08-09 10:30:00,119.625,142.625
2022-08-09 11:00:00,119.59375,142.46875
2022-08-09 11:30:00,119.546875,142.4375
2022-08-09 12:00:00,119.5,142.375
2022-08-09 13:00:00,119.5,142.34375
2022-08-09 14:30:00,119.546875,142.34375
2022-08-09 17:30:00,119.5625,142.53125
2022-08-09 18:00:00,119.53125,142.46875
2022-08-09 19:00:00,119.53125,142.4375
2022-08-09 20:00:00,119.546875,142.625
2022-08-09 21:00:00,119.59375,142.5625
2022-08-09 22:00:00,119.546875,142.5
2022-08-09 22:30:00,119.515625,142.4375
2022-08-10 00:30:00,119.4375,142.25
2022-08-10 01:00:00,119.421875,142.21875
2022-08-10 02:00:00,119.640625,142.65625
2022-08-10 02:30:00,119.6875,142.75
2022-08-10 03:00:00,119.671875,142.6875
2022-08-10 04:00:00,119.734375,142.875
2022-08-10 05:00:00,119.609375,142.625
2022-08-10 06:00:00,119.453125,142.34375
2022-08-10 06:30:00,119.5,142.46875
2022-08-10 07:00:00,119.40625,142.15625
2022-08-10 07:30:00,120.140625,143.28125
2022-08-10 09:00:00,120.34375,143.28125
2022-08-10 09:30:00,120.203125,142.78125
2022-08-10 11:30:00,119.9375,142.21875
2022-08-10 12:00:00,120.0,142.3125
2022-08-10 13:30:00,119.75,141.90625
2022-08-10 14:00:00,119.71875,141.9375
2022-08-10 15:00:00,119.71875,142.0
2022-08-10 20:00:00,119.671875,141.90625
2022-08-10 20:30:00,119.703125,141.9375
2022-08-10 21:00:00,119.6875,141.875
2022-08-10 21:30:00,119.609375,141.71875
2022-08-10 22:00:00,119.59375,141.6875
2022-08-10 22:30:00,119.625,141.71875
2022-08-10 23:00:00,119.6875,141.8125
2022-08-11 00:30:00,119.640625,141.6875
2022-08-11 01:30:00,119.8125,142.03125
2022-08-11 02:00:00,119.828125,142.0625
2022-08-11 03:00:00,119.765625,141.875
2022-08-11 04:00:00,119.796875,142.0
2022-08-11 05:00:00,119.859375,142.09375
2022-08-11 07:00:00,120.125,142.71875
2022-08-11 07:30:00,120.0625,142.09375
2022-08-11 08:00:00,119.921875,141.8125
2022-08-11 08:30:00,119.84375,141.53125
2022-08-11 09:00:00,119.59375,141.0625
2022-08-11 09:30:00,119.453125,140.65625
2022-08-11 10:00:00,119.421875,140.71875
2022-08-11 10:30:00,119.453125,140.78125
2022-08-11 11:30:00,119.4375,140.75
2022-08-11 12:00:00,119.25,140.46875
2022-08-11 12:30:00,119.15625,140.1875
2022-08-11 13:00:00,119.03125,139.84375
2022-08-11 13:30:00,119.09375,140.0
2022-08-11 14:00:00,119.15625,140.15625
2022-08-11 14:30:00,119.03125,139.9375
2022-08-11 15:30:00,119.09375,139.8125
2022-08-11 17:00:00,119.109375,139.90625
2022-08-11 17:30:00,119.125,139.96875
2022-08-11 18:00:00,119.078125,139.90625
2022-08-11 19:00:00,119.015625,139.75
2022-08-11 21:00:00,119.171875,140.03125
2022-08-11 21:30:00,119.1875,140.0
2022-08-11 22:00:00,119.234375,140.1875
2022-08-11 23:00:00,119.265625,140.25
2022-08-12 00:00:00,119.203125,140.15625
2022-08-12 00:30:00,119.1875,140.125
2022-08-12 01:00:00,119.171875,140.0625
2022-08-12 02:00:00,119.078125,139.8125
2022-08-12 03:30:00,119.171875,140.09375
2022-08-12 04:00:00,119.09375,139.9375
2022-08-12 05:00:00,119.21875,140.15625
2022-08-12 06:00:00,119.140625,140.03125
2022-08-12 07:00:00,119.296875,140.375
2022-08-12 07:30:00,119.328125,140.4375
2022-08-12 08:30:00,119.453125,140.59375
2022-08-12 09:00:00,119.15625,140.09375
2022-08-12 09:30:00,119.1875,140.34375
2022-08-12 10:00:00,119.234375,140.5
2022-08-12 10:30:00,119.21875,140.40625
2022-08-12 11:00:00,119.15625,140.25
2022-08-12 11:30:00,119.21875,140.4375
2022-08-12 12:00:00,119.234375,140.53125
2022-08-12 12:30:00,119.25,140.5
2022-08-12 13:00:00,119.234375,140.5625
2022-08-12 13:30:00,119.25,140.59375
2022-08-12 14:00:00,119.296875,140.65625
2022-08-12 14:30:00,119.375,140.78125
2022-08-12 15:00:00,119.34375,140.71875
2022-08-12 15:30:00,119.40625,140.8125
2022-08-14 19:00:00,119.328125,140.71875
2022-08-14 20:30:00,119.25,140.5625
2022-08-14 21:00:00,119.3125,140.6875
2022-08-14 22:00:00,119.34375,140.75
2022-08-14 22:30:00,119.390625,140.875
2022-08-14 23:00:00,119.359375,140.8125
2022-08-15 00:30:00,119.359375,140.78125
2022-08-15 01:00:00,119.3125,140.65625
2022-08-15 01:30:00,119.328125,140.6875
2022-08-15 02:00:00,119.265625,140.625
2022-08-15 02:30:00,119.15625,140.4375
2022-08-15 03:30:00,119.390625,141.0
2022-08-15 04:00:00,119.46875,141.0625
2022-08-15 04:30:00,119.375,140.90625
2022-08-15 05:30:00,119.390625,140.9375
2022-08-15 06:30:00,119.5,141.09375
2022-08-15 07:00:00,119.6875,141.59375
2022-08-15 07:30:00,119.71875,141.5
2022-08-15 08:00:00,119.84375,141.75
2022-08-15 09:30:00,119.734375,141.59375
2022-08-15 10:00:00,119.765625,141.6875
2022-08-15 11:00:00,119.734375,141.625
2022-08-15 12:00:00,119.765625,141.65625
2022-08-15 12:30:00,119.71875,141.53125
2022-08-15 13:30:00,119.6875,141.5
2022-08-15 15:30:00,119.75,141.5
2022-08-15 17:00:00,119.796875,141.59375
2022-08-15 19:00:00,119.859375,141.75
2022-08-15 19:30:00,119.765625,141.53125
2022-08-15 21:00:00,119.828125,141.71875
2022-08-15 23:30:00,119.78125,141.625
2022-08-16 00:30:00,119.859375,141.78125
2022-08-16 02:00:00,119.734375,141.5625
2022-08-16 03:00:00,119.6875,141.46875
2022-08-16 04:00:00,119.609375,141.28125
2022-08-16 04:30:00,119.625,141.3125
2022-08-16 06:00:00,119.578125,141.34375
2022-08-16 06:30:00,119.5625,141.25
2022-08-16 07:00:00,119.546875,141.1875
2022-08-16 08:00:00,119.453125,141.0
2022-08-16 08:30:00,119.140625,140.125
2022-08-16 09:00:00,119.203125,140.375
2022-08-16 09:30:00,119.1875,140.46875
2022-08-16 10:00:00,119.328125,140.90625
2022-08-16 10:30:00,119.296875,140.84375
2022-08-16 11:00:00,119.359375,141.0625
2022-08-16 12:00:00,119.328125,141.09375
2022-08-16 12:30:00,119.375,141.15625
2022-08-16 13:00:00,119.359375,141.125
2022-08-16 13:30:00,119.390625,141.21875
2022-08-16 15:30:00,119.46875,141.46875
2022-08-16 17:00:00,119.375,141.375
2022-08-16 18:00:00,119.359375,141.25
2022-08-16 20:30:00,119.4375,141.4375
2022-08-16 21:30:00,119.359375,141.28125
2022-08-17 01:00:00,119.203125,141.0625
2022-08-17 01:30:00,119.234375,141.15625
2022-08-17 02:00:00,119.171875,140.9375
2022-08-17 03:00:00,118.9375,140.4375
2022-08-17 03:30:00,118.96875,140.46875
2022-08-17 04:00:00,119.09375,140.6875
2022-08-17 04:30:00,118.96875,140.40625
2022-08-17 06:30:00,118.78125,140.28125
2022-08-17 07:30:00,118.953125,140.625
2022-08-17 08:00:00,118.890625,140.53125
2022-08-17 08:30:00,118.796875,140.25
2022-08-17 09:00:00,118.859375,140.34375
2022-08-17 09:30:00,118.75,140.21875
2022-08-17 10:00:00,118.6875,140.125
2022-08-17 10:30:00,118.59375,139.96875
2022-08-17 11:00:00,118.609375,140.0
2022-08-17 11:30:00,118.734375,140.40625
2022-08-17 12:00:00,118.640625,140.0625
2022-08-17 12:30:00,118.5625,140.0
2022-08-17 13:00:00,118.875,140.5
2022-08-17 13:30:00,118.75,140.3125
2022-08-17 14:30:00,118.765625,140.28125
2022-08-17 15:30:00,118.71875,140.15625
2022-08-17 17:00:00,118.765625,140.1875
2022-08-17 18:30:00,118.75,140.15625
2022-08-17 19:30:00,118.890625,140.40625
2022-08-17 20:30:00,118.9375,140.5
2022-08-17 21:00:00,118.921875,140.4375
2022-08-17 21:30:00,118.953125,140.53125
2022-08-17 23:30:00,118.984375,140.625
2022-08-18 00:30:00,118.859375,140.4375
2022-08-18 01:00:00,118.796875,140.375
2022-08-18 01:30:00,118.59375,140.03125
2022-08-18 02:00:00,118.8125,140.40625
2022-08-18 04:00:00,118.75,140.28125
2022-08-18 04:30:00,118.8125,140.46875
2022-08-18 05:00:00,118.796875,140.34375
2022-08-18 06:00:00,118.9375,140.5625
2022-08-18 06:30:00,118.984375,140.59375
2022-08-18 07:00:00,119.1875,141.03125
2022-08-18 07:30:00,118.890625,140.4375
2022-08-18 08:30:00,119.140625,140.9375
2022-08-18 09:00:00,119.03125,140.8125
2022-08-18 09:30:00,119.09375,140.9375
2022-08-18 10:00:00,119.078125,140.8125
2022-08-18 11:00:00,118.921875,140.5625
2022-08-18 12:30:00,118.8125,140.34375
2022-08-18 13:00:00,118.84375,140.4375
2022-08-18 14:00:00,118.890625,140.5
2022-08-18 15:00:00,118.859375,140.40625
2022-08-18 17:30:00,118.90625,140.5
2022-08-18 18:00:00,118.890625,140.46875
2022-08-18 18:30:00,118.921875,140.5
2022-08-18 19:00:00,118.8125,140.3125
2022-08-18 19:30:00,118.765625,140.21875
2022-08-18 21:30:00,118.765625,140.25
2022-08-18 22:30:00,118.65625,140.0
2022-08-19 00:30:00,118.65625,139.96875
2022-08-19 01:00:00,118.59375,139.8125
2022-08-19 01:30:00,118.421875,139.5625
2022-08-19 02:00:00,118.453125,139.625
2022-08-19 04:30:00,118.546875,139.71875
2022-08-19 05:00:00,118.53125,139.75
2022-08-19 07:00:00,118.25,138.9375
2022-08-19 07:30:00,118.34375,138.8125
2022-08-19 08:00:00,118.265625,138.75
2022-08-19 08:30:00,118.3125,138.71875
2022-08-19 09:00:00,118.171875,138.46875
2022-08-19 09:30:00,118.046875,138.28125
2022-08-19 10:00:00,118.09375,138.375
2022-08-19 10:30:00,118.15625,138.46875
2022-08-19 11:00:00,118.1875,138.53125
2022-08-19 12:00:00,118.203125,138.5625
2022-08-19 12:30:00,118.21875,138.59375
2022-08-19 13:30:00,118.109375,138.46875
2022-08-19 14:00:00,118.171875,138.5
2022-08-19 14:30:00,118.1875,138.59375
2022-08-19 15:00:00,118.234375,138.65625
2022-08-21 17:00:00,118.1875,138.5625
2022-08-21 18:00:00,118.171875,138.53125
2022-08-21 18:30:00,118.125,138.40625
2022-08-21 19:00:00,118.0625,138.28125
2022-08-21 19:30:00,118.046875,138.34375
2022-08-21 20:00:00,118.09375,138.40625
2022-08-21 21:00:00,118.125,138.5
2022-08-21 21:30:00,118.09375,138.4375
2022-08-21 22:00:00,118.140625,138.5
2022-08-22 00:00:00,118.15625,138.59375
2022-08-22 01:00:00,118.25,138.75
2022-08-22 01:30:00,118.296875,138.8125
2022-08-22 02:00:00,118.359375,138.90625
2022-08-22 03:00:00,118.359375,138.9375
2022-08-22 03:30:00,118.21875,138.625
2022-08-22 04:00:00,118.25,138.65625
2022-08-22 04:30:00,118.296875,138.78125
2022-08-22 05:00:00,118.140625,138.46875
2022-08-22 05:30:00,118.125,138.53125
2022-08-22 06:00:00,118.203125,138.625
2022-08-22 07:30:00,118.0625,138.34375
2022-08-22 08:30:00,118.03125,138.28125
2022-08-22 09:00:00,118.046875,138.375
2022-08-22 09:30:00,117.9375,138.125
2022-08-22 10:00:00,117.828125,138.0
2022-08-22 10:30:00,117.78125,137.9375
2022-08-22 11:00:00,117.75,137.90625
2022-08-22 11:30:00,117.703125,137.875
2022-08-22 12:00:00,117.765625,138.0
2022-08-22 12:30:00,117.75,138.03125
2022-08-22 13:00:00,117.734375,137.96875
2022-08-22 13:30:00,117.71875,137.90625
2022-08-22 14:00:00,117.765625,137.96875
2022-08-22 15:00:00,117.78125,138.0625
2022-08-22 15:30:00,117.859375,138.1875
2022-08-22 17:00:00,117.8125,138.0625
2022-08-22 17:30:00,117.828125,138.03125
2022-08-22 18:00:00,117.796875,138.0
2022-08-22 19:00:00,117.828125,138.125
2022-08-22 19:30:00,117.84375,138.15625
2022-08-22 20:00:00,117.796875,138.0625
2022-08-22 20:30:00,117.828125,138.09375
2022-08-23 00:30:00,117.890625,138.25
2022-08-23 01:00:00,117.953125,138.34375
2022-08-23 02:00:00,118.03125,138.5
2022-08-23 02:30:00,117.875,138.25
2022-08-23 03:00:00,117.890625,138.28125
2022-08-23 03:30:00,117.859375,138.25
2022-08-23 04:00:00,117.84375,138.1875
2022-08-23 04:30:00,117.828125,138.15625
2022-08-23 05:00:00,117.765625,138.03125
2022-08-23 05:30:00,117.796875,138.15625
2022-08-23 06:00:00,117.78125,138.1875
2022-08-23 06:30:00,117.8125,138.21875
2022-08-23 07:00:00,117.640625,137.78125
2022-08-23 07:30:00,117.515625,137.21875
2022-08-23 08:00:00,117.59375,137.46875
2022-08-23 08:30:00,117.78125,137.65625
2022-08-23 09:00:00,118.0,138.0
2022-08-23 09:30:00,118.0625,138.21875
2022-08-23 10:00:00,118.109375,138.28125
2022-08-23 10:30:00,118.078125,138.25
2022-08-23 11:00:00,118.046875,138.1875
2022-08-23 11:30:00,117.921875,138.0625
2022-08-23 12:00:00,117.71875,137.625
2022-08-23 12:30:00,117.6875,137.5625
2022-08-23 13:00:00,117.65625,137.53125
2022-08-23 13:30:00,117.609375,137.46875
2022-08-23 14:30:00,117.578125,137.28125
2022-08-23 15:00:00,117.609375,137.3125
2022-08-23 15:30:00,117.6875,137.53125
2022-08-23 17:00:00,117.671875,137.46875
2022-08-23 17:30:00,117.71875,137.53125
2022-08-23 18:00:00,117.671875,137.4375
2022-08-23 19:00:00,117.65625,137.34375
2022-08-23 19:30:00,117.6875,137.4375
2022-08-23 20:00:00,117.703125,137.46875
2022-08-23 20:30:00,117.734375,137.5625
2022-08-23 22:30:00,117.765625,137.625
2022-08-23 23:30:00,117.765625,137.65625
2022-08-24 00:00:00,117.8125,137.75
2022-08-24 01:00:00,117.71875,137.5625
2022-08-24 01:30:00,117.6875,137.5
2022-08-24 02:00:00,117.625,137.34375
2022-08-24 03:30:00,117.796875,137.71875
2022-08-24 04:00:00,117.765625,137.59375
2022-08-24 04:30:00,117.703125,137.5
2022-08-24 05:30:00,117.65625,137.4375
2022-08-24 06:30:00,117.65625,137.46875
2022-08-24 07:00:00,117.640625,137.4375
2022-08-24 07:30:00,117.46875,137.15625
2022-08-24 08:00:00,117.296875,136.6875
2022-08-24 08:30:00,117.3125,136.71875
2022-08-24 09:30:00,117.171875,136.25
2022-08-24 10:00:00,117.328125,136.6875
2022-08-24 10:30:00,117.234375,136.5
2022-08-24 11:00:00,117.1875,136.3125
2022-08-24 11:30:00,117.171875,136.34375
2022-08-24 12:00:00,117.15625,136.21875
2022-08-24 13:00:00,117.234375,136.46875
2022-08-24 14:00:00,117.1875,136.40625
2022-08-24 14:30:00,117.203125,136.46875
2022-08-24 17:00:00,117.21875,136.4375
2022-08-24 18:00:00,117.25,136.46875
2022-08-24 18:30:00,117.234375,136.4375
2022-08-24 21:00:00,117.265625,136.5
2022-08-24 23:00:00,117.296875,136.53125
2022-08-25 00:00:00,117.265625,136.46875
2022-08-25 00:30:00,117.28125,136.5
2022-08-25 02:00:00,117.421875,136.75
2022-08-25 03:00:00,117.375,136.5625
2022-08-25 03:30:00,117.390625,136.625
2022-08-25 04:30:00,117.421875,136.6875
2022-08-25 05:00:00,117.359375,136.59375
2022-08-25 06:00:00,117.40625,136.6875
2022-08-25 06:30:00,117.359375,136.53125
2022-08-25 07:30:00,117.328125,136.46875
2022-08-25 08:30:00,117.265625,136.4375
2022-08-25 09:30:00,117.3125,136.65625
2022-08-25 10:00:00,117.40625,137.0625
2022-08-25 10:30:00,117.375,137.09375
2022-08-25 11:00:00,117.421875,137.21875
2022-08-25 12:00:00,117.609375,137.53125
2022-08-25 12:30:00,117.75,137.71875
2022-08-25 13:00:00,117.796875,137.8125
2022-08-25 13:30:00,117.765625,137.78125
2022-08-25 14:30:00,117.765625,137.75
2022-08-25 15:00:00,117.75,137.6875
2022-08-25 15:30:00,117.78125,137.71875
2022-08-25 17:00:00,117.734375,137.625
2022-08-25 17:30:00,117.765625,137.6875
2022-08-25 19:30:00,117.671875,137.5
2022-08-25 20:30:00,117.609375,137.34375
2022-08-25 23:30:00,117.59375,137.21875
2022-08-26 00:30:00,117.609375,137.28125
2022-08-26 01:00:00,117.578125,137.25
2022-08-26 01:30:00,117.59375,137.1875
2022-08-26 02:00:00,117.46875,137.0625
2022-08-26 02:30:00,117.390625,136.875
2022-08-26 03:00:00,117.453125,136.96875
2022-08-26 04:00:00,117.421875,136.90625
2022-08-26 06:00:00,117.53125,137.03125
2022-08-26 06:30:00,117.515625,137.0
2022-08-26 07:00:00,117.4375,136.84375
2022-08-26 07:30:00,117.65625,137.21875
2022-08-26 08:00:00,117.5625,137.125
2022-08-26 09:00:00,117.390625,137.03125
2022-08-26 10:00:00,117.6875,137.8125
2022-08-26 11:00:00,117.5625,137.6875
2022-08-26 11:30:00,117.53125,137.59375
2022-08-26 12:30:00,117.59375,137.75
2022-08-26 13:30:00,117.578125,137.71875
2022-08-26 14:00:00,117.484375,137.5625
2022-08-26 14:30:00,117.5625,137.71875
2022-08-26 15:00:00,117.609375,137.84375
2022-08-26 15:30:00,117.5,137.6875
2022-08-28 17:00:00,117.40625,137.5
2022-08-28 18:00:00,117.3125,137.34375
2022-08-28 19:00:00,117.125,137.0625
2022-08-28 19:30:00,117.140625,137.03125
2022-08-28 20:00:00,117.0625,136.90625
2022-08-28 20:30:00,117.015625,136.84375
2022-08-28 21:00:00,117.046875,136.875
2022-08-28 21:30:00,116.953125,136.71875
2022-08-28 22:00:00,116.921875,136.65625
2022-08-28 22:30:00,116.875,136.59375
2022-08-28 23:30:00,116.921875,136.625
2022-08-29 00:00:00,117.03125,136.71875
2022-08-29 00:30:00,117.046875,136.65625
2022-08-29 01:00:00,117.078125,136.71875
2022-08-29 01:30:00,117.03125,136.59375
2022-08-29 02:00:00,116.9375,136.46875
2022-08-29 02:30:00,116.921875,136.40625
2022-08-29 03:30:00,116.953125,136.5625
2022-08-29 05:30:00,117.078125,136.75
2022-08-29 06:00:00,117.046875,136.71875
2022-08-29 06:30:00,117.09375,136.8125
2022-08-29 07:00:00,117.21875,136.96875
2022-08-29 07:30:00,117.171875,136.875
2022-08-29 08:00:00,117.234375,137.0625
2022-08-29 08:30:00,117.09375,136.65625
2022-08-29 09:00:00,117.078125,136.5
2022-08-29 09:30:00,117.046875,136.4375
2022-08-29 10:00:00,117.078125,136.5625
2022-08-29 10:30:00,117.0625,136.5
2022-08-29 11:00:00,117.03125,136.4375
2022-08-29 12:00:00,117.109375,136.46875
2022-08-29 13:30:00,117.09375,136.5625
2022-08-29 14:30:00,117.125,136.625
2022-08-29 15:30:00,117.140625,136.65625
2022-08-29 17:00:00,117.15625,136.71875
